55.944425,-3.188396,ESE,55.94431019497029,-3.1881188361402466,-25.94241,238.58151
55.94431019497029,-3.1881188361402466,S,55.94401019497029,-3.1881188361402466,47.426975,314.66034
55.94401019497029,-3.1881188361402466,NW,55.944222327004645,-3.1883309681746024,47.426975,313.41034
55.944222327004645,-3.1883309681746024,NNW,55.9444994908644,-3.188445773204312,47.426975,312.16034
55.9444994908644,-3.188445773204312,W,55.94461429589411,-3.1887229370640653,47.426975,310.91034
55.94461429589411,-3.1887229370640653,SW,55.944402163859756,-3.188935069098421,23.599253,285.7644
55.944402163859756,-3.188935069098421,N,55.94470216385976,-3.188935069098421,23.599253,284.5144
55.94470216385976,-3.188935069098421,S,55.944402163859756,-3.188935069098421,23.599253,283.2644
55.944402163859756,-3.188935069098421,SSW,55.944125,-3.1890498741281306,23.599253,282.0144
55.944125,-3.1890498741281306,NW,55.944337132034356,-3.1892620061624863,23.599253,280.7644
55.944337132034356,-3.1892620061624863,E,55.944337132034356,-3.188962006162486,23.599253,279.5144
55.944337132034356,-3.188962006162486,ESE,55.944222327004645,-3.1886848423027327,23.599253,278.2644
55.944222327004645,-3.1886848423027327,NE,55.944434459039,-3.188472710268377,23.599253,277.0144
55.944434459039,-3.188472710268377,SW,55.944222327004645,-3.1886848423027327,23.599253,275.7644
55.944222327004645,-3.1886848423027327,NW,55.944434459039,-3.1888969743370885,23.599253,274.5144
55.944434459039,-3.1888969743370885,NNE,55.94471162289876,-3.188782169307379,-9.535898,198.81499
55.94471162289876,-3.188782169307379,WSW,55.94459681786905,-3.1890593331671324,-9.535898,197.56499
55.94459681786905,-3.1890593331671324,WSW,55.94448201283934,-3.189336497026886,-9.535898,196.31499
55.94448201283934,-3.189336497026886,NNW,55.944759176699094,-3.1894513020565953,86.54618,229.65007
55.944759176699094,-3.1894513020565953,NW,55.94497130873345,-3.189663434090951,86.54618,228.40007
55.94497130873345,-3.189663434090951,S,55.94467130873345,-3.189663434090951,86.54618,227.15007
55.94467130873345,-3.189663434090951,W,55.94467130873345,-3.1899634340909513,97.323685,287.6423
55.94467130873345,-3.1899634340909513,SE,55.94445917669909,-3.1897513020565955,97.323685,286.3923
55.94445917669909,-3.1897513020565955,SW,55.944247044664735,-3.1899634340909513,97.323685,285.1423
55.944247044664735,-3.1899634340909513,SSW,55.94396988080498,-3.190078239120661,97.323685,283.8923
55.94396988080498,-3.190078239120661,SSE,55.94369271694522,-3.1899634340909513,97.323685,282.6423
55.94369271694522,-3.1899634340909513,NE,55.94390484897958,-3.1897513020565955,97.323685,281.3923
55.94390484897958,-3.1897513020565955,NNE,55.944182012839335,-3.189636497026886,97.323685,280.1423
55.944182012839335,-3.189636497026886,S,55.94388201283933,-3.189636497026886,97.323685,278.8923
55.94388201283933,-3.189636497026886,NNE,55.94415917669909,-3.1895216919971765,97.323685,277.6423
55.94415917669909,-3.1895216919971765,NW,55.944371308733444,-3.1897338240315323,97.323685,276.3923
55.944371308733444,-3.1897338240315323,NNW,55.9446484725932,-3.189848629061242,97.323685,275.1423
55.9446484725932,-3.189848629061242,NE,55.94486060462756,-3.189636497026886,97.323685,273.8923
55.94486060462756,-3.189636497026886,WSW,55.94474579959785,-3.1899136608866394,97.323685,272.6423
55.94474579959785,-3.1899136608866394,W,55.94474579959785,-3.1902136608866396,158.12141,307.9104
55.94474579959785,-3.1902136608866396,E,55.94474579959785,-3.1899136608866394,158.12141,306.6604
55.94474579959785,-3.1899136608866394,N,55.94504579959785,-3.1899136608866394,158.12141,305.4104
55.94504579959785,-3.1899136608866394,W,55.94516060462756,-3.190190824746393,273.8938,390.2176
55.94516060462756,-3.190190824746393,W,55.94527540965727,-3.190467988606146,273.8938,388.9676
55.94527540965727,-3.190467988606146,WSW,55.94516060462756,-3.1907451524658996,273.8938,387.7176
55.94516060462756,-3.1907451524658996,NNW,55.94543776848732,-3.190859957495609,273.8938,386.4676
55.94543776848732,-3.190859957495609,S,55.945137768487314,-3.190859957495609,273.8938,385.2176
55.945137768487314,-3.190859957495609,E,55.945137768487314,-3.190559957495609,273.8938,383.9676
55.945137768487314,-3.190559957495609,S,55.94483776848731,-3.190559957495609,273.8938,382.7176
55.94483776848731,-3.190559957495609,W,55.94495257351702,-3.1908371213553623,273.8938,381.4676
55.94495257351702,-3.1908371213553623,NE,55.94516470555138,-3.1906249893210066,273.8938,380.2176
55.94516470555138,-3.1906249893210066,E,55.94516470555138,-3.1903249893210064,273.8938,378.9676
55.94516470555138,-3.1903249893210064,W,55.94516470555138,-3.1906249893210066,273.8938,377.7176
55.94516470555138,-3.1906249893210066,ESE,55.94504990052167,-3.190347825461253,273.8938,376.4676
55.94504990052167,-3.190347825461253,NW,55.94526203255602,-3.190559957495609,273.8938,375.2176
55.94526203255602,-3.190559957495609,E,55.94526203255602,-3.1902599574956088,273.8938,373.9676
55.94526203255602,-3.1902599574956088,W,55.94526203255602,-3.190559957495609,273.8938,372.7176
55.94526203255602,-3.190559957495609,SSE,55.94498486869627,-3.1904451524658994,273.8938,371.4676
55.94498486869627,-3.1904451524658994,S,55.944684868696264,-3.1904451524658994,273.8938,370.2176
55.944684868696264,-3.1904451524658994,NW,55.94489700073062,-3.190657284500255,273.8938,368.9676
55.94489700073062,-3.190657284500255,NNE,55.94517416459038,-3.1905424794705457,273.8938,367.7176
55.94517416459038,-3.1905424794705457,SE,55.94496203255602,-3.19033034743619,273.8938,366.4676
55.94496203255602,-3.19033034743619,N,55.94526203255602,-3.19033034743619,273.8938,365.2176
55.94526203255602,-3.19033034743619,NE,55.94547416459038,-3.190118215401834,273.8938,363.9676
55.94547416459038,-3.190118215401834,N,55.94577416459038,-3.190118215401834,150.12561,288.08972
55.94577416459038,-3.190118215401834,NW,55.94598629662474,-3.19033034743619,150.12561,286.83972
55.94598629662474,-3.19033034743619,NW,55.946198428659095,-3.1905424794705457,150.12561,285.58972
55.946198428659095,-3.1905424794705457,ENE,55.946313233688805,-3.1902653156107923,150.12561,285.58972
55.946313233688805,-3.1902653156107923,W,55.946198428659095,-3.190842479470546,150.12561,284.33972
55.946198428659095,-3.190842479470546,NE,55.94641056069345,-3.19063034743619,150.12561,284.33972
55.94641056069345,-3.19063034743619,N,55.9464984286591,-3.190842479470546,150.12561,284.33972
55.9464984286591,-3.190842479470546,S,55.94589842865909,-3.190842479470546,150.12561,283.08972
55.94589842865909,-3.190842479470546,N,55.946198428659095,-3.190842479470546,150.12561,281.83972
55.946198428659095,-3.190842479470546,NNW,55.94647559251885,-3.1909572845002554,150.12561,281.83972
55.94647559251885,-3.1909572845002554,SSE,55.94592126479934,-3.1907276744408364,150.12561,280.58972
55.94592126479934,-3.1907276744408364,N,55.94622126479934,-3.1907276744408364,150.12561,279.33972
55.94622126479934,-3.1907276744408364,WSW,55.94610645976963,-3.19100483830059,150.12561,278.08972
55.94610645976963,-3.19100483830059,ENE,55.94622126479934,-3.1907276744408364,150.12561,276.83972
55.94622126479934,-3.1907276744408364,ESE,55.94610645976963,-3.190450510581083,150.12561,275.58972
55.94610645976963,-3.190450510581083,ESE,55.94599165473992,-3.1901733467213296,150.12561,274.33972
