55.944425,-3.188396,SSE,55.944147836140246,-3.1882811949702905,0.0,248.75
55.944147836140246,-3.1882811949702905,NNW,55.944425,-3.188396,63.77542,247.82318
55.944425,-3.188396,SW,55.944212867965646,-3.188608132034356,63.77542,246.57318
55.944212867965646,-3.188608132034356,SSW,55.94393570410589,-3.1887229370640653,155.93335,358.96558
55.94393570410589,-3.1887229370640653,W,55.9440505091356,-3.1890001009238187,155.93335,357.71558
55.9440505091356,-3.1890001009238187,SE,55.943838377101244,-3.188787968889463,249.44017,463.17236
55.943838377101244,-3.188787968889463,ESE,55.943723572071534,-3.1885108050297095,249.44017,461.92236
55.943723572071534,-3.1885108050297095,W,55.943838377101244,-3.188787968889463,249.44017,460.67236
55.943838377101244,-3.188787968889463,NNW,55.944115540961,-3.1889027739191724,249.44017,459.42236
55.944115540961,-3.1889027739191724,NNW,55.94439270482076,-3.189017578948882,249.44017,458.17236
55.94439270482076,-3.189017578948882,NNW,55.94466986868051,-3.1891323839785914,357.32153,482.18756
55.94466986868051,-3.1891323839785914,WSW,55.9445550636508,-3.189409547838345,357.32153,480.93756
55.9445550636508,-3.189409547838345,ENE,55.94466986868051,-3.1891323839785914,357.32153,479.68756
55.94466986868051,-3.1891323839785914,W,55.94466986868051,-3.1894323839785916,357.32153,478.43756
55.94466986868051,-3.1894323839785916,W,55.94466986868051,-3.189732383978592,386.56976,488.05637
55.94466986868051,-3.189732383978592,W,55.94466986868051,-3.190032383978592,386.56976,486.80637
55.94466986868051,-3.190032383978592,ESE,55.9445550636508,-3.1897552201188386,386.56976,485.55637
55.9445550636508,-3.1897552201188386,W,55.9445550636508,-3.190055220118839,386.56976,484.30637
55.9445550636508,-3.190055220118839,W,55.94466986868051,-3.190332383978592,492.41034,591.1402
55.94466986868051,-3.190332383978592,W,55.94466986868051,-3.1906323839785924,492.41034,589.8902
55.94466986868051,-3.1906323839785924,E,55.94466986868051,-3.190332383978592,492.41034,588.6402
